cat	SCALERANK	NATSCALE	LABELRANK	FEATURECLA	NAME	NAMEPAR	NAMEALT	DIFFASCII	NAMEASCII	ADM0CAP	CAPIN	WORLDCITY	MEGACITY	SOV0NAME	SOV_A3	ADM0NAME	ADM0_A3	ADM1NAME	ISO_A2	NOTE	LATITUDE	LONGITUDE	CHANGED	NAMEDIFF	DIFFNOTE	POP_MAX	POP_MIN	POP_OTHER	RANK_MAX	RANK_MIN	GEONAMEID	MEGANAME	LS_NAME	LS_MATCH	CHECKME	MAX_POP10	MAX_POP20	MAX_POP50	MAX_POP300	MAX_POP310	MAX_NATSCA	MIN_AREAKM	MAX_AREAKM	MIN_AREAMI	MAX_AREAMI	MIN_PERKM	MAX_PERKM	MIN_PERMI	MAX_PERMI	MIN_BBXMIN	MAX_BBXMIN	MIN_BBXMAX	MAX_BBXMAX	MIN_BBYMIN	MAX_BBYMIN	MIN_BBYMAX	MAX_BBYMAX	MEAN_BBXC	MEAN_BBYC	COMPARE	GN_ASCII	FEATURE_CL	FEATURE_CO	ADMIN1_COD	GN_POP	ELEVATION	GTOPO30	TIMEZONE	GEONAMESNO	UN_FID	UN_ADM0	UN_LAT	UN_LONG	POP1950	POP1955	POP1960	POP1965	POP1970	POP1975	POP1980	POP1985	POP1990	POP1995	POP2000	POP2005	POP2010	POP2015	POP2020	POP2025	POP2050	CITYALT	min_zoom	wikidataid	wof_id	CAPALT	name_en	name_de	name_es	name_fr	name_pt	name_ru	name_zh	label	name_ar	name_bn	name_el	name_hi	name_hu	name_id	name_it	name_ja	name_ko	name_nl	name_pl	name_sv	name_tr	name_vi	wdid_score	ne_id
6997	3	110	5	Admin-1 capital	Isfahan		Esfahan	0	Isfahan	0.0		0.0	1	Iran	IRN	Iran	IRN	Esfahan	IR		32.7000053091	51.7000377999	0.0	0		1628000	1517766	1499980	12	12	418863.0	Esfahan	Isfahan	1	0	1517766.0	1517766.0	1946211.0	1946211.0	0.0	100.0	210.0	414.0	81.0	160.0	115.0	373.0	71.0	232.0	51.45	51.58499495	51.8	51.8	32.43333333	32.58333333	32.75	32.75	51.63619016	32.646432555	0	Esfahan	P	PPL	28.0	1547164.0	0.0	1566.0	Asia/Tehran	GeoNames spatial join with similar names only.	290	Iran (Islamic Republic of)	32.65	51.67	184.0	237.0	306.0	395.0	544.0	767.0	897.0	980.0	1094.0	1230.0	1382.0	1553.0	1628.0	1743.0	1920.0	2071.0	2185.0		5.0	Q42053	421168719.0	0	Isfahan	Isfahan	Isfahán	Ispahan	Isfahan	Исфахан	伊斯法罕		أصفهان	এসফাহন	Ισφαχάν	इस्फ़हान	Iszfahán	Kota Isfahan	Esfahan	エスファハーン	이스파한	Isfahan	Isfahan	Esfahan	İsfahan	Isfahan	4	1159150971
6998	3	110	5	Admin-1 capital	Shiraz			0	Shiraz	0.0		0.0	1	Iran	IRN	Iran	IRN	Fars	IR		29.629960143	52.5700105375	0.0	0		1240000	1240000	1373255	12	12	115019.0	Shiraz	Shiraz	1	0	1373988.0	1373988.0	1373988.0	1373988.0	0.0	100.0	208.0	208.0	80.0	80.0	148.0	148.0	92.0	92.0	52.39166667	52.39166667	52.66666667	52.66666667	29.54166667	29.54166667	29.775	29.775	52.51922043	29.62217742	0	Shiraz	P	PPL	7.0	1249942.0	0.0	1531.0	Asia/Tehran	GeoNames match with ascii name + lat + long whole numbers.	295	Iran (Islamic Republic of)	29.6	52.53	128.0	160.0	202.0	254.0	325.0	418.0	578.0	819.0	946.0	1030.0	1115.0	1203.0	1240.0	1300.0	1410.0	1521.0	1608.0		5.0	Q6397066	421179271.0	0	Shiraz	Schiras	Shiraz	Chiraz	Xiraz	Шираз	設拉子		شيراز	শিরাজ	Σιράζ	शीराज़	Siráz	Shiraz	Shiraz	シーラーズ	시라즈	Shiraz	Sziraz	Shiraz	Şiraz	Shiraz	4	1159150973
6999	3	110	1	Populated place	Amritsar			0	Amritsar	0.0		0.0	1	India	IND	India	IND	Punjab	IN		31.6399924917	74.8699930409	0.0	0		1212000	1092450	3162129	12	12	1278710.0	Amritsar	Amritsar	1	0	3368942.0	3453283.0	10055318.0	20902187.0	0.0	100.0	3481.0	21438.0	1344.0	8277.0	2461.0	14255.0	1529.0	8858.0	74.40865055	74.55770271	75.37607506	76.925	30.00833333	31.16666667	32.18169215	33.0	75.104675975	31.795916905	0	Amritsar	P	PPL	23.0	1092450.0	0.0	218.0	Asia/Kolkata	Geonames ascii name + lat.d + long.d matching.	216	India	31.63	74.87	340.0	362.0	394.0	423.0	453.0	520.0	604.0	665.0	726.0	844.0	990.0	1152.0	1212.0	1299.0	1449.0	1619.0	1811.0		5.0	Q48403	102030955.0	0	Amritsar	Amritsar	Amritsar	Amritsar	Amritsar	Амритсар	阿姆利则		أمريتسار	অমৃতসর	Αμριτσάρ	अमृतसर	Amritszár	Amritsar	Amritsar	アムリトサル	암리차르	Amritsar	Amritsar	Amritsar	Amritsar	Amritsar	4	1159150975
7000	3	110	1	Populated place	Varanasi	Banaras	Benares	0	Varanasi	0.0		0.0	1	India	IND	India	IND	Uttar Pradesh	IN		25.3299900502	83.0000394276	1.0	1	Name changed.	1352000	1164404	12072703	12	12	1253405.0	Varanasi	Varanasi	1	0	11975229.0	11970959.0	31649213.0	32679081.0	0.0	100.0	7625.0	26647.0	2944.0	10289.0	4829.0	11740.0	3001.0	7295.0	82.5	82.56095057	84.00342431	84.15	24.50833333	24.90833333	26.15105616	27.7	83.213548715	25.8742309575	1	Benares	P	PPL	36.0	1164404.0	0.0	77.0	Asia/Kolkata	GeoNames spatial join with similar names only.	269	India	25.28	82.95	349.0	409.0	480.0	537.0	597.0	680.0	777.0	887.0	1013.0	1106.0	1199.0	1303.0	1352.0	1434.0	1595.0	1781.0	1991.0	Benares	5.0	Q79980	102028309.0	0	Varanasi	Varanasi	Benarés	Varanasi	Varanasi	Варанаси	瓦拉納西		فاراناسي	বারাণসী	Βαρανάσι	वाराणसी	Váránaszi	Benares	Varanasi	ヴァーラーナシー	바라나시	Benares	Waranasi	Varanasi	Varanasi	Varanasi	4	1159150979
7001	3	110	1	Populated place	Asansol			0	Asansol	0.0		0.0	1	India	IND	India	IND	West Bengal	IN		23.6833333	86.9833333	1.0	0	Added from GeoNames for UN mega cities.	1328000	1328000	0	12	12	1278314.0	Asansol		0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Asansol	P	PPL	28.0	504271.0	0.0	96.0	Asia/Kolkata		217	India	23.68	86.98	93.0	122.0	162.0	197.0	235.0	289.0	356.0	504.0	727.0	891.0	1065.0	1258.0	1328.0	1425.0	1590.0	1776.0	1985.0		5.0	Q202139	102030901.0	0	Asansol	Asansol	Asansol	Asansol	Asansol	Асансол	阿桑索尔		أسانسول	আসানসোল	Ασανσόλ	आसनसोल		Asansol	Asansol	アサンソル	아산솔	Asansol	Asansol	Asansol	Asansol	Asansol	4	1159150981
7002	3	110	1	Populated place	Bhilai		Durg-Bhilainagar	0	Bhilai	0.0		0.0	1	India	IND	India	IND	Chhattisgarh	IN		21.2166667	81.4333333	0.0	0		1097000	1097000	0	12	12	1275971.0	Durg-Bhilainagar		0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Bhilai	P	PPL	37.0	625138.0	0.0	288.0	Asia/Kolkata		229	India	21.22	81.43	20.0	46.0	118.0	173.0	234.0	330.0	468.0	567.0	670.0	780.0	905.0	1044.0	1097.0	1174.0	1310.0	1465.0	1640.0		5.0	Q242144	102030693.0	0	Bhilai	Bhilai	Bhilai	Bhilai	Bhilai	Бхилаи	比萊		بهيلاي	ভিলাই নগর	Μπχιλάι	भिलाई	Bilaj	Bhilai	Bhilai Nagar	ビライ	빌라이	Bhilai	Bhilaj Nagar	Bhilai Nagar	Bhilai	Bhilai Nagar	4	1159150983
7003	3	110	1	Admin-1 capital	Bhopal			0	Bhopal	0.0		0.0	1	India	IND	India	IND	Madhya Pradesh	IN		23.2499878123	77.4099930409	0.0	0		1727000	1599914	1808011	12	12	1275841.0	Bhopal	Bhopal	1	0	1809746.0	1809746.0	1809746.0	1809746.0	0.0	100.0	338.0	338.0	130.0	130.0	253.0	253.0	157.0	157.0	77.28333333	77.28333333	77.6	77.6	23.03333333	23.03333333	23.35833333	23.35833333	77.44012238	23.22924437	0	Bhopal	P	PPLA	35.0	1599914.0	0.0	487.0	Asia/Kolkata	GeoNames match general.	222	India	23.22	77.41	100.0	143.0	212.0	282.0	370.0	491.0	655.0	831.0	1046.0	1228.0	1426.0	1644.0	1727.0	1845.0	2053.0	2288.0	2553.0		5.0	Q80989	102030673.0	0	Bhopal	Bhopal	Bhopal	Bhopal	Bhopal	Бхопал	博帕尔		بوبال	ভোপাল	Μποπάλ	भोपाल	Bhopál	Bhopal	Bhopal	ボーパール	보팔	Bhopal	Bhopal	Bhopal	Bhopal	Bhopal	4	1159150985
7004	3	110	1	Populated place	Madurai			0	Madurai	0.0		0.0	1	India	IND	India	IND	Tamil Nadu	IN		9.92002626438	78.1200272206	0.0	0		1294000	909908	3314275	12	11	1264521.0	Madurai	Madurai	1	0	2968060.0	2970211.0	4751088.0	12474876.0	0.0	100.0	2506.0	12963.0	967.0	5005.0	3185.0	14030.0	1979.0	8718.0	77.61806519	77.68333333	79.06392267	79.86666667	9.075	9.37123383	10.27619932	11.45	78.4715459125	9.987589315	0	Madurai	P	PPL	25.0	909908.0	0.0	136.0	Asia/Kolkata	Geonames ascii name + lat.d + long.d matching.	250	India	9.91	78.12	361.0	419.0	482.0	576.0	692.0	790.0	893.0	981.0	1073.0	1132.0	1187.0	1255.0	1294.0	1367.0	1519.0	1697.0	1897.0		5.0	Q228405	102029533.0	0	Madurai	Madurai	Madurai	Madurai	Madurai	Мадурай	马杜赖		مادوراي	মাদুরাই		मदुरई	Maduráj	Madurai	Madurai	マドゥライ	마두라이	Madurai	Maduraj	Madurai	Madurai	Madurai	4	1159150987
7005	3	110	1	Populated place	Coimbatore			0	Coimbatore	0.0		0.0	1	India	IND	India	IND	Tamil Nadu	IN		10.9999603464	76.9500211171	0.0	0		1696000	959823	3686679	12	11	1273865.0	Coimbatore	Coimbatore	1	0	1604301.0	2462609.0	2462609.0	2462609.0	0.0	100.0	439.0	849.0	170.0	328.0	341.0	805.0	212.0	500.0	76.85	76.85	77.14666519	77.46666667	10.875	10.875	11.28333333	11.28333333	77.1001210675	11.058199275	0	Coimbatore	P	PPL	25.0	959823.0	0.0	380.0	Asia/Kolkata	Geonames ascii name + lat.d + long.d matching.	226	India	11.01	76.97	279.0	348.0	435.0	555.0	710.0	810.0	907.0	995.0	1088.0	1239.0	1420.0	1619.0	1696.0	1810.0	2012.0	2243.0	2503.0		5.0	Q9885	102030495.0	0	Coimbatore	Coimbatore	Coimbatore	Coimbatore	Coimbatore	Коимбатур	哥印拜陀		كويمباتور	কোয়েম্বাটুর	Κοϊμπαντόρ	कोयंबतूर	Kojambuttúr	Coimbatore	Coimbatore	コーヤンブットゥール	코임바토르	Coimbatore	Coimbatore	Coimbatore	Coimbatore	Coimbatore	4	1159150989
7006	3	110	8	Admin-0 capital	Vientiane			0	Vientiane	1.0		0.0	0	Laos	LAO	Laos	LAO	Vientiane [prefecture]	LA		17.9666927276	102.59998002	0.0	0		754000	570348	469811	11	11	1651944.0		Vientiane	1	0	471927.0	471927.0	570348.0	570348.0	0.0	100.0	166.0	243.0	64.0	94.0	170.0	283.0	106.0	176.0	102.49166667	102.49166667	102.725	102.81666667	17.8	17.875	18.08333333	18.08333333	102.648053645	17.96712441	0	Vientiane	P	PPLC	27.0	196731.0	0.0	174.0	Asia/Vientiane	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q9326	421168913.0	0	Vientiane	Vientiane	Vientián	Vientiane	Vienciana	Вьентьян	永珍		فيينتيان	ভিয়েনতিয়েন	Βιεντιάν	व्यिंचन	Vientián	Vientiane	Vientiane	ヴィエンチャン	비엔티안	Vientiane	Wientian	Vientiane	Vientiane	Viêng Chăn	4	1159150991
7007	3	110	7	Admin-0 capital	Brazzaville			0	Brazzaville	1.0		0.0	1	Congo (Brazzaville)	COG	Congo (Brazzaville)	COG	Pool	CG		-4.25918577181	15.2846894925	0.0	0		1355000	1163890	1174778	12	12	2260535.0	Brazzaville	Brazzaville	1	0	1163890.0	1163890.0	1163890.0	1163890.0	0.0	100.0	148.0	148.0	57.0	57.0	105.0	105.0	65.0	65.0	15.15	15.15	15.30833333	15.30833333	-4.33333333	-4.33333333	-4.15	-4.15	15.24454023	-4.2512931	0	Brazzaville	P	PPLC	12.0	1284609.0	0.0	156.0	Africa/Brazzaville	GeoNames match general.	166	Congo	-4.28	15.28	83.0	92.0	124.0	172.0	238.0	329.0	446.0	596.0	704.0	830.0	986.0	1216.0	1355.0	1505.0	1729.0	1938.0	2150.0		5.0	Q3844	421180023.0	0	Brazzaville	Brazzaville	Brazzaville	Brazzaville	Brazzaville	Браззавиль	布拉柴维尔		برازافيل	ব্রাজাভিল	Μπραζαβίλ	ब्राजाविल	Brazzaville	Brazzaville	Brazzaville	ブラザヴィル	브라자빌	Brazzaville	Brazzaville	Brazzaville	Brazzaville	Brazzaville	4	1159150993
7008	3	110	8	Admin-0 capital	Conakry			0	Conakry	1.0		0.0	1	Guinea	GIN	Guinea	GIN	Conakry	GN		9.53152284641	-13.6802350275	0.0	0		1494000	1494000	1498020	12	12	2422465.0	Conakry	Conakry	1	5	1504217.0	1504217.0	1504217.0	1504217.0	0.0	100.0	184.0	184.0	71.0	71.0	123.0	123.0	76.0	76.0	-13.725	-13.725	-13.475	-13.475	9.5	9.5	9.775	9.775	-13.58864679	9.63310398	0	Conakry	P	PPLC	4.0	1767200.0	0.0	235.0	Africa/Conakry	GeoNames match general.	207	Guinea	9.54	-13.67	31.0	59.0	112.0	208.0	388.0	530.0	658.0	766.0	895.0	1045.0	1219.0	1409.0	1494.0	1645.0	1984.0	2393.0	2856.0		5.0	Q3733	890444429.0	0	Conakry	Conakry	Conakri	Conakry	Conacri	Конакри	科納克里		كوناكري	কোনাক্রি	Κονακρί	कोनाक्री	Conakry	Conakry	Conakry	コナクリ	코나크리	Conakry	Konakry	Conakry	Konakri	Conakry	4	1159150997
7009	3	110	8	Admin-0 capital	Yamoussoukro			0	Yamoussoukro	1.0	Official capita	0.0	0	Ivory Coast	CIV	Ivory Coast	CIV	Lacs	CI		6.81838096	-5.27550256491	4.0	0	Changed scale rank.	206499	194530	206499	10	9	2279755.0		Yamoussoukro	1	0	206499.0	206499.0	206499.0	0.0	0.0	50.0	59.0	59.0	23.0	23.0	52.0	52.0	32.0	32.0	-5.30833333	-5.30833333	-5.21666667	-5.21666667	6.78333333	6.78333333	6.89166667	6.89166667	-5.26370773	6.83158213	0	Yamoussoukro	P	PPLC	81.0	194530.0	0.0	219.0	Africa/Abidjan	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q3768	421168957.0	1	Yamoussoukro	Yamoussoukro	Yamusukro	Yamoussoukro	Yamoussoukro	Ямусукро	亚穆苏克罗		ياموسوكرو	ইয়ামোসোক্রো	Γιαμουσουκρό	यामूसूक्रो	Yamoussoukro	Yamoussoukro	Yamoussoukro	ヤムスクロ	야무수크로	Yamoussoukro	Jamusukro	Yamoussoukro	Yamoussoukro	Yamoussoukro	4	1159150999
7010	3	110	1	Populated place	Cruzeiro do Sul			0	Cruzeiro do Sul	0.0		0.0	0	Brazil	BRA	Brazil	BRA	Acre	BR		-7.62998777378	-72.6699676938	0.0	0		56862	56862	56862	8	8	3664464.0		Cruzeiro do Sul	1	2	56862.0	56862.0	56862.0	56862.0	0.0	100.0	21.0	21.0	8.0	8.0	29.0	29.0	18.0	18.0	-72.70833333	-72.70833333	-72.65	-72.65	-7.65	-7.65	-7.6	-7.6	-72.67783333	-7.62416667	0				0.0	0.0	0.0	0.0		Top 50 ranks with no GeoNames match due to small population, not in GeoNames, or poor NEV placement.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q941136	1141909369.0	0	Cruzeiro do Sul	Cruzeiro do Sul	Cruzeiro do Sul	Cruzeiro do Sul	Cruzeiro do Sul	Крузейру-ду-Сул	南克魯賽羅						Cruzeiro do Sul	Cruzeiro do Sul	Cruzeiro do Sul	クルゼイロ・ド・スル		Cruzeiro do Sul	Cruzeiro do Sul	Cruzeiro do Sul			4	1159151001
7011	3	110	1	Admin-1 capital	Leticia			0	Leticia	0.0		0.0	0	Colombia	COL	Colombia	COL	Amazonas	CO		-4.22001503613	-69.9399792904	0.0	0		59575	32450	59736	8	7	3676623.0		Leticia	1	0	59575.0	59575.0	59575.0	59575.0	0.0	100.0	15.0	15.0	6.0	6.0	22.0	22.0	14.0	14.0	-69.95	-69.95	-69.91666667	-69.91666667	-4.25	-4.25	-4.19166667	-4.19166667	-69.93518519	-4.22268519	0	Leticia	P	PPLA	1.0	29666.0	0.0	84.0	America/Bogota	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q214913	890439981.0	0	Leticia	Leticia	Leticia	Leticia	Leticia	Летисия	萊蒂西亞		ليتيسيا	লেটিসিয়া	Λετίσια	लेटिसिया		Leticia	Leticia	レティシア	레티시아	Leticia	Leticia	Leticia	Leticia	Leticia	4	1159151003
7012	3	110	1	Admin-1 capital	Manaus			0	Manaus	0.0		0.0	1	Brazil	BRA	Brazil	BRA	Amazonas	BR		-3.10003171907	-60.0000175391	0.0	0		1753000	1520244	1521673	12	12	3663517.0	Manaus	Manaus	1	0	1520244.0	1520244.0	1520244.0	1520244.0	0.0	100.0	246.0	246.0	95.0	95.0	115.0	115.0	71.0	71.0	-60.075	-60.075	-59.91666667	-59.91666667	-3.15833333	-3.15833333	-2.96666667	-2.96666667	-59.99539931	-3.06536458	0	Manaus	P	PPLA	4.0	1598210.0	0.0	37.0	America/Manaus	GeoNames match general.	484	Brazil	-3.12	-60.01	90.0	116.0	151.0	206.0	281.0	411.0	604.0	761.0	955.0	1159.0	1392.0	1645.0	1753.0	1898.0	2060.0	2156.0	2223.0		4.0	Q40236	101941913.0	0	Manaus	Manaus	Manaos	Manaus	Manaus	Манаус	马瑙斯		ماناوس	মানাউশ	Μανάους	मनौस	Manaus	Manaus	Manaus	マナウス	마나우스	Manaus	Manaus	Manaus	Manaus	Manaus	4	1159151005
7013	3	110	1	Populated place	Caxias			0	Caxias	0.0		0.0	0	Brazil	BRA	Brazil	BRA	Maranh	BR		-4.83300087598	-43.3500260839	4.0	0	Location adjusted.	134640	134640	0	9	9	3402383.0		Caxias	1	0	134640.0	134640.0	134640.0	134640.0	0.0	100.0	21.0	21.0	8.0	8.0	28.0	28.0	17.0	17.0	-43.38333333	-43.38333333	-43.33333333	-43.33333333	-4.89166667	-4.89166667	-4.83333333	-4.83333333	-43.35883333	-4.8685	0				0.0	0.0	0.0	0.0		Top 50 ranks with no GeoNames match due to small population, not in GeoNames, or poor NEV placement.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q997107	1141909373.0	0	Caxias	Caxias	Caxias	Caxias	Caxias	Кашиас	卡希亚斯		كاكسياس	ক্যাাজিয়াস	Κάξιας	कैकसियास	Caxias	Caxias	Caxias	カシアス	카시아스	Caxias	Caxias	Caxias	Caxias	Caxias	4	1159151007
7014	3	110	1	Populated place	Santarém			0	Santarem	0.0		0.0	0	Brazil	BRA	Brazil	BRA	Pará	BR		-2.43325071321	-54.6999792904	4.0	0	Location adjusted.	230428	189047	0	10	9	3389353.0		Santarem	1	0	230428.0	230428.0	230428.0	230428.0	0.0	100.0	38.0	38.0	15.0	15.0	39.0	39.0	24.0	24.0	-54.75833333	-54.75833333	-54.68333333	-54.68333333	-2.49166667	-2.49166667	-2.41666667	-2.41666667	-54.72009259	-2.44564815	0	Santarem	P	PPL	16.0	189047.0	0.0	20.0	America/Santarem	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q659450	101942031.0	0	Santarém	Santarém	Santarém	Santarém	Santarém	Сантарен	聖塔倫		سانتاريم، بارا	সান্তা্রেম	Σανταρέμ	संतारेम	Santarém	Santarém	Santarém	サンタレン	산타렝	Santarém	Santarém	Santarém	Santarem	Santarém	4	1159151009
7015	3	110	1	Populated place	Marabá			0	Maraba	0.0		0.0	0	Brazil	BRA	Brazil	BRA	Pará	BR		-5.34997190463	-49.1159790462	4.0	0	Location adjusted.	166182	166182	0	9	9	3395503.0		Maraba	1	0	0.0	0.0	166182.0	166182.0	0.0	100.0	21.0	21.0	8.0	8.0	31.0	31.0	19.0	19.0	-49.14166667	-49.14166667	-49.08333333	-49.08333333	-5.38333333	-5.38333333	-5.325	-5.325	-49.11316667	-5.3475	0	Maraba	P	PPL	16.0	145860.0	0.0	57.0	America/Santarem	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q509818	101942193.0	0	Marabá	Marabá	Marabá	Marabá	Marabá	Мараба	马拉巴		مارابا	মারাবা	Μαραμπά		Marabá	Marabá	Marabá	マラバ	마라바	Marabá	Marabá	Marabá	Maraba	Marabá	4	1159151011
7016	3	110	1	Populated place	Vilhena			0	Vilhena	0.0		0.0	0	Brazil	BRA	Brazil	BRA	Rondônia	BR		-12.7166023571	-60.1165995703	4.0	0	Location adjusted.	63231	63231	0	8	8	3924679.0		Vilhena	1	0	0.0	0.0	39050.0	39050.0	0.0	100.0	37.0	37.0	14.0	14.0	38.0	38.0	24.0	24.0	-60.175	-60.175	-60.09166667	-60.09166667	-12.775	-12.775	-12.70833333	-12.70833333	-60.13200758	-12.73712121	0	Vilhena	P	PPL	24.0	63231.0	0.0	601.0	America/Porto_Velho	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q1749958	101941921.0	0	Vilhena	Vilhena	Vilhena	Vilhena	Vilhena	Вильена	維列納						Vilhena		Vilhena	ビリェナ		Vilhena	Vilhena	Vilhena		Vilhena	4	1159151015
7017	3	110	1	Populated place	Ji-Paraná			0	Ji-Parana	0.0		0.0	0	Brazil	BRA	Brazil	BRA	Rondinia	BR		-10.8333064587	-61.9670034196	4.0	0	Location adjusted.	65016	65016	0	8	8	3925033.0		Ji-Parana	1	0	65016.0	65016.0	65016.0	65016.0	0.0	100.0	50.0	50.0	19.0	19.0	42.0	42.0	26.0	26.0	-61.99166667	-61.99166667	-61.88333333	-61.88333333	-10.91666667	-10.91666667	-10.85	-10.85	-61.93411017	-10.88015537	0				0.0	0.0	0.0	0.0		Top 50 ranks with no GeoNames match due to small population, not in GeoNames, or poor NEV placement.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		5.0	Q983815	1141909375.0	0	Ji-Paraná	Ji-Paraná	Ji-Paraná	Ji-Paraná	Ji-Paraná	Жи-Парана	日帕拉納		جي بارانا	জি-পারানা	Ζι-Παρανά	जी-पराना	Ji-Paraná	Ji-Paraná	Ji-Paraná	ジ＝パラナ	지 파라나	Ji-Paraná	Ji-Paraná	Ji-Paraná	Ji-Parana	Ji-Paraná	4	1159151017
7018	3	110	1	Admin-1 capital	Campo Grande			0	Campo Grande	0.0		0.0	1	Brazil	BRA	Brazil	BRA	Mato Grosso do Sul	BR		-20.450032126	-54.6166252051	0.0	0		778000	597446	591299	11	11	3467747.0	Campo Grande	Campo Grande	1	0	597446.0	597446.0	597446.0	597446.0	0.0	100.0	246.0	246.0	95.0	95.0	124.0	124.0	77.0	77.0	-54.71666667	-54.71666667	-54.51666667	-54.51666667	-20.56666667	-20.56666667	-20.36666667	-20.36666667	-54.61776602	-20.47129479	0	Campo Grande	P	PPLA	11.0	729151.0	0.0	602.0	America/Campo_Grande	GeoNames match general.	474	Brazil	-20.45	-54.61	32.0	45.0	64.0	91.0	129.0	190.0	279.0	369.0	486.0	574.0	654.0	741.0	778.0	830.0	896.0	943.0	978.0		5.0	Q168929	101961475.0	0	Campo Grande	Campo Grande	Campo Grande	Campo Grande	Campo Grande	Кампу-Гранди	大坎普		كامبو غراندي	ক্যাম্পো গ্রান্ডি	Κάμπο Γκράντε	कैंपो ग्रैंड	Campo Grande	Campo Grande	Campo Grande	カンポ・グランデ	캄푸그란지	Campo Grande	Campo Grande	Campo Grande	Campo Grande	Campo Grande	4	1159151019
7019	3	110	1	Admin-1 capital	Florianópolis		Florianopolis	0	Florianopolis	0.0		0.0	1	Brazil	BRA	Brazil	BRA	Santa Catarina	BR		-27.5799845186	-48.5200205908	0.0	0		1023000	114566	114566	12	9	3463237.0	Florianapolis	Florianopolis	1	0	114566.0	114566.0	114566.0	114566.0	0.0	100.0	37.0	37.0	14.0	14.0	40.0	40.0	25.0	25.0	-48.55833333	-48.55833333	-48.48333333	-48.48333333	-27.61666667	-27.61666667	-27.525	-27.525	-48.51777211	-27.5827381	0	Florianopolis	P	PPLA	26.0	412724.0	0.0	149.0	America/Sao_Paulo	GeoNames match general.	477	Brazil	-27.57	-48.61	68.0	81.0	97.0	121.0	150.0	221.0	326.0	406.0	503.0	609.0	734.0	934.0	1023.0	1142.0	1263.0	1328.0	1374.0	Florianopolis	5.0	Q132997	101958175.0	0	Florianópolis	Florianópolis	Florianópolis	Florianópolis	Florianópolis	Флорианополис	弗洛里亚诺波利斯		فلوريانوبوليس	ফ্লরিয়ানোপলি	Φλοριανόπολις	फ्लोरिआनोपोलिस	Florianópolis	Florianópolis	Florianópolis	フロリアノーポリス	플로리아노폴리스	Florianópolis	Florianópolis	Florianópolis	Florianópolis	Florianópolis	4	1159151021
